Dim_01_id,value_dim01
Dim_01_2869,88160595.87
Dim_01_2870,88191309.81
Dim_01_2871,88222023.75
Dim_01_2872,88252737.69
Dim_01_2873,88283451.63
Dim_01_2874,88314165.57
Dim_01_2875,88344879.51
Dim_01_2876,88375593.45
Dim_01_2877,88406307.39
Dim_01_2878,88437021.33
Dim_01_2879,88467735.27
Dim_01_2880,88498449.21
Dim_01_2881,88529163.15
Dim_01_2882,88559877.1
Dim_01_2883,88590591.04
Dim_01_2884,88621304.98
Dim_01_2885,88652018.92
Dim_01_2886,88682732.86
Dim_01_2887,88713446.8
Dim_01_2888,88744160.74
Dim_01_2889,88774874.68
Dim_01_2890,88805588.62
Dim_01_2891,88836302.56
Dim_01_2892,88867016.5
Dim_01_2893,88897730.44
Dim_01_2894,88928444.38
Dim_01_2895,88959158.32
Dim_01_2896,88989872.26
Dim_01_2897,89020586.2
Dim_01_2898,89051300.14
Dim_01_2899,89082014.08
Dim_01_2900,89112728.02
Dim_01_2901,89143441.96
Dim_01_2902,89174155.9
Dim_01_2903,89204869.85
Dim_01_2904,89235583.79
Dim_01_2905,89266297.73
Dim_01_2906,89297011.67
Dim_01_2907,89327725.61
Dim_01_2908,89358439.55
Dim_01_2909,89389153.49
Dim_01_2910,89419867.43
Dim_01_2911,89450581.37
Dim_01_2912,89481295.31
Dim_01_2913,89512009.25
Dim_01_2914,89542723.19
Dim_01_2915,89573437.13
Dim_01_2916,89604151.07
Dim_01_2917,89634865.01
Dim_01_2918,89665578.95
Dim_01_2919,89696292.89
Dim_01_2920,89727006.83
Dim_01_2921,89757720.77
Dim_01_2922,89788434.71
Dim_01_2923,89819148.65
Dim_01_2924,89849862.6
Dim_01_2925,89880576.54
Dim_01_2926,89911290.48
Dim_01_2927,89942004.42
Dim_01_2928,89972718.36
Dim_01_2929,90003432.3
Dim_01_2930,90034146.24
Dim_01_2931,90064860.18
Dim_01_2932,90095574.12
Dim_01_2933,90126288.06
Dim_01_2934,90157002
Dim_01_2935,90187715.94
Dim_01_2936,90218429.88
Dim_01_2937,90249143.82
Dim_01_2938,90279857.76
Dim_01_2939,90310571.7
Dim_01_2940,90341285.64
Dim_01_2941,90371999.58
Dim_01_2942,90402713.52
Dim_01_2943,90433427.46
Dim_01_2944,90464141.4
Dim_01_2945,90494855.35
Dim_01_2946,90525569.29
Dim_01_2947,90556283.23
Dim_01_2948,90586997.17
Dim_01_2949,90617711.11
Dim_01_2950,90648425.05
Dim_01_2951,90679138.99
Dim_01_2952,90709852.93
Dim_01_2953,90740566.87
Dim_01_2954,90771280.81
Dim_01_2955,90801994.75
Dim_01_2956,90832708.69
Dim_01_2957,90863422.63
Dim_01_2958,90894136.57
Dim_01_2959,90924850.51
Dim_01_2960,90955564.45
Dim_01_2961,90986278.39
Dim_01_2962,91016992.33
Dim_01_2963,91047706.27
Dim_01_2964,91078420.21
Dim_01_2965,91109134.15
Dim_01_2966,91139848.1
Dim_01_2967,91170562.04
Dim_01_2968,91201275.98
Dim_01_2969,91231989.92
Dim_01_2970,91262703.86
Dim_01_2971,91293417.8
Dim_01_2972,91324131.74
Dim_01_2973,91354845.68
Dim_01_2974,91385559.62
Dim_01_2975,91416273.56
Dim_01_2976,91446987.5
Dim_01_2977,91477701.44
Dim_01_2978,91508415.38
Dim_01_2979,91539129.32
Dim_01_2980,91569843.26
Dim_01_2981,91600557.2
Dim_01_2982,91631271.14
Dim_01_2983,91661985.08
Dim_01_2984,91692699.02
Dim_01_2985,91723412.96
Dim_01_2986,91754126.9
Dim_01_2987,91784840.85
Dim_01_2988,91815554.79
Dim_01_2989,91846268.73
Dim_01_2990,91876982.67
Dim_01_2991,91907696.61
Dim_01_2992,91938410.55
Dim_01_2993,91969124.49
Dim_01_2994,91999838.43
Dim_01_2995,92030552.37
Dim_01_2996,92061266.31
Dim_01_2997,92091980.25
Dim_01_2998,92122694.19
Dim_01_2999,92153408.13
Dim_01_3000,92184122.07
Dim_01_3001,92214836.01
Dim_01_3002,92245549.95
Dim_01_3003,92276263.89
Dim_01_3004,92306977.83
Dim_01_3005,92337691.77
Dim_01_3006,92368405.71
Dim_01_3007,92399119.65
Dim_01_3008,92429833.6
Dim_01_3009,92460547.54
Dim_01_3010,92491261.48
Dim_01_3011,92521975.42
Dim_01_3012,92552689.36
Dim_01_3013,92583403.3
Dim_01_3014,92614117.24
Dim_01_3015,92644831.18
Dim_01_3016,92675545.12
Dim_01_3017,92706259.06
Dim_01_3018,92736973
Dim_01_3019,92767686.94
Dim_01_3020,92798400.88
Dim_01_3021,92829114.82
Dim_01_3022,92859828.76
Dim_01_3023,92890542.7
Dim_01_3024,92921256.64
Dim_01_3025,92951970.58
Dim_01_3026,92982684.52
Dim_01_3027,93013398.46
Dim_01_3028,93044112.4
Dim_01_3029,93074826.35
Dim_01_3030,93105540.29
Dim_01_3031,93136254.23
Dim_01_3032,93166968.17
Dim_01_3033,93197682.11
Dim_01_3034,93228396.05
Dim_01_3035,93259109.99
Dim_01_3036,93289823.93
Dim_01_3037,93320537.87
Dim_01_3038,93351251.81
Dim_01_3039,93381965.75
Dim_01_3040,93412679.69
Dim_01_3041,93443393.63
Dim_01_3042,93474107.57
Dim_01_3043,93504821.51
Dim_01_3044,93535535.45
Dim_01_3045,93566249.39
Dim_01_3046,93596963.33
Dim_01_3047,93627677.27
Dim_01_3048,93658391.21
Dim_01_3049,93689105.15
Dim_01_3050,93719819.1
Dim_01_3051,93750533.04
Dim_01_3052,93781246.98
Dim_01_3053,93811960.92
Dim_01_3054,93842674.86
Dim_01_3055,93873388.8
Dim_01_3056,93904102.74
Dim_01_3057,93934816.68
Dim_01_3058,93965530.62
Dim_01_3059,93996244.56
Dim_01_3060,94026958.5
Dim_01_3061,94057672.44
Dim_01_3062,94088386.38
Dim_01_3063,94119100.32
Dim_01_3064,94149814.26
Dim_01_3065,94180528.2
Dim_01_3066,94211242.14
Dim_01_3067,94241956.08
Dim_01_3068,94272670.02
Dim_01_3069,94303383.96
Dim_01_3070,94334097.9
Dim_01_3071,94364811.85
Dim_01_3072,94395525.79
Dim_01_3073,94426239.73
Dim_01_3074,94456953.67
Dim_01_3075,94487667.61
Dim_01_3076,94518381.55
Dim_01_3077,94549095.49
Dim_01_3078,94579809.43
Dim_01_3079,94610523.37
Dim_01_3080,94641237.31
Dim_01_3081,94671951.25
Dim_01_3082,94702665.19
Dim_01_3083,94733379.13
Dim_01_3084,94764093.07
Dim_01_3085,94794807.01
Dim_01_3086,94825520.95
Dim_01_3087,94856234.89
Dim_01_3088,94886948.83
Dim_01_3089,94917662.77
Dim_01_3090,94948376.71
Dim_01_3091,94979090.65
Dim_01_3092,95009804.6
Dim_01_3093,95040518.54
Dim_01_3094,95071232.48
Dim_01_3095,95101946.42
Dim_01_3096,95132660.36
Dim_01_3097,95163374.3
Dim_01_3098,95194088.24
Dim_01_3099,95224802.18
Dim_01_3100,95255516.12
Dim_01_3101,95286230.06
Dim_01_3102,95316944
Dim_01_3103,95347657.94
Dim_01_3104,95378371.88
Dim_01_3105,95409085.82
Dim_01_3106,95439799.76
Dim_01_3107,95470513.7
Dim_01_3108,95501227.64
Dim_01_3109,95531941.58
Dim_01_3110,95562655.52
Dim_01_3111,95593369.46
Dim_01_3112,95624083.4
Dim_01_3113,95654797.35
Dim_01_3114,95685511.29
Dim_01_3115,95716225.23
Dim_01_3116,95746939.17
Dim_01_3117,95777653.11
Dim_01_3118,95808367.05
Dim_01_3119,95839080.99
Dim_01_3120,95869794.93
Dim_01_3121,95900508.87
Dim_01_3122,95931222.81
Dim_01_3123,95961936.75
Dim_01_3124,95992650.69
Dim_01_3125,96023364.63
Dim_01_3126,96054078.57
Dim_01_3127,96084792.51
Dim_01_3128,96115506.45
Dim_01_3129,96146220.39
Dim_01_3130,96176934.33
Dim_01_3131,96207648.27
Dim_01_3132,96238362.21
Dim_01_3133,96269076.15
Dim_01_3134,96299790.1
Dim_01_3135,96330504.04
Dim_01_3136,96361217.98
Dim_01_3137,96391931.92
Dim_01_3138,96422645.86
Dim_01_3139,96453359.8
Dim_01_3140,96484073.74
Dim_01_3141,96514787.68
Dim_01_3142,96545501.62
Dim_01_3143,96576215.56
Dim_01_3144,96606929.5
Dim_01_3145,96637643.44
Dim_01_3146,96668357.38
Dim_01_3147,96699071.32
Dim_01_3148,96729785.26
Dim_01_3149,96760499.2
Dim_01_3150,96791213.14
Dim_01_3151,96821927.08
Dim_01_3152,96852641.02
Dim_01_3153,96883354.96
Dim_01_3154,96914068.9
Dim_01_3155,96944782.85
Dim_01_3156,96975496.79
Dim_01_3157,97006210.73
Dim_01_3158,97036924.67
Dim_01_3159,97067638.61
Dim_01_3160,97098352.55
Dim_01_3161,97129066.49
Dim_01_3162,97159780.43
Dim_01_3163,97190494.37
Dim_01_3164,97221208.31
Dim_01_3165,97251922.25
Dim_01_3166,97282636.19
Dim_01_3167,97313350.13
Dim_01_3168,97344064.07
Dim_01_3169,97374778.01
Dim_01_3170,97405491.95
Dim_01_3171,97436205.89
Dim_01_3172,97466919.83
Dim_01_3173,97497633.77
Dim_01_3174,97528347.71
Dim_01_3175,97559061.65
Dim_01_3176,97589775.6
Dim_01_3177,97620489.54
Dim_01_3178,97651203.48
Dim_01_3179,97681917.42
Dim_01_3180,97712631.36
Dim_01_3181,97743345.3
Dim_01_3182,97774059.24
Dim_01_3183,97804773.18
Dim_01_3184,97835487.12
Dim_01_3185,97866201.06
Dim_01_3186,97896915
Dim_01_3187,97927628.94
Dim_01_3188,97958342.88
Dim_01_3189,97989056.82
Dim_01_3190,98019770.76
Dim_01_3191,98050484.7
Dim_01_3192,98081198.64
Dim_01_3193,98111912.58
Dim_01_3194,98142626.52
Dim_01_3195,98173340.46
Dim_01_3196,98204054.4
Dim_01_3197,98234768.35
Dim_01_3198,98265482.29
Dim_01_3199,98296196.23
Dim_01_3200,98326910.17
Dim_01_3201,98357624.11
Dim_01_3202,98388338.05
Dim_01_3203,98419051.99
Dim_01_3204,98449765.93
Dim_01_3205,98480479.87
Dim_01_3206,98511193.81
Dim_01_3207,98541907.75
Dim_01_3208,98572621.69
Dim_01_3209,98603335.63
Dim_01_3210,98634049.57
Dim_01_3211,98664763.51
Dim_01_3212,98695477.45
Dim_01_3213,98726191.39
Dim_01_3214,98756905.33
Dim_01_3215,98787619.27
Dim_01_3216,98818333.21
Dim_01_3217,98849047.15
Dim_01_3218,98879761.1
Dim_01_3219,98910475.04
Dim_01_3220,98941188.98
Dim_01_3221,98971902.92
Dim_01_3222,99002616.86
Dim_01_3223,99033330.8
Dim_01_3224,99064044.74
Dim_01_3225,99094758.68
Dim_01_3226,99125472.62
Dim_01_3227,99156186.56
Dim_01_3228,99186900.5
Dim_01_3229,99217614.44
Dim_01_3230,99248328.38
Dim_01_3231,99279042.32
Dim_01_3232,99309756.26
Dim_01_3233,99340470.2
Dim_01_3234,99371184.14
Dim_01_3235,99401898.08
Dim_01_3236,99432612.02
Dim_01_3237,99463325.96
Dim_01_3238,99494039.9
Dim_01_3239,99524753.85
Dim_01_3240,99555467.79
Dim_01_3241,99586181.73
Dim_01_3242,99616895.67
Dim_01_3243,99647609.61
Dim_01_3244,99678323.55
Dim_01_3245,99709037.49
Dim_01_3246,99739751.43
Dim_01_3247,99770465.37
Dim_01_3248,99801179.31
Dim_01_3249,99831893.25
Dim_01_3250,99862607.19
Dim_01_3251,99893321.13
Dim_01_3252,99924035.07
Dim_01_3253,99954749.01
Dim_01_3254,99985462.95
Dim_01_3255,100016176.9
Dim_01_3256,100046890.8
Dim_01_3257,100077604.8
Dim_01_3258,100108318.7
Dim_01_3259,100139032.7
Dim_01_3260,100169746.6
Dim_01_3261,100200460.5
Dim_01_3262,100231174.5
Dim_01_3263,100261888.4
Dim_01_3264,100292602.4
Dim_01_3265,100323316.3
Dim_01_3266,100354030.2
Dim_01_3267,100384744.2
Dim_01_3268,100415458.1
Dim_01_3269,100446172.1
Dim_01_3270,100476886
Dim_01_3271,100507599.9
Dim_01_3272,100538313.9
Dim_01_3273,100569027.8
Dim_01_3274,100599741.8
Dim_01_3275,100630455.7
Dim_01_3276,100661169.6
Dim_01_3277,100691883.6
Dim_01_3278,100722597.5
Dim_01_3279,100753311.5
Dim_01_3280,100784025.4
Dim_01_3281,100814739.4
Dim_01_3282,100845453.3
Dim_01_3283,100876167.2
Dim_01_3284,100906881.2
Dim_01_3285,100937595.1
Dim_01_3286,100968309.1
Dim_01_3287,100999023
Dim_01_3288,101029736.9
Dim_01_3289,101060450.9
Dim_01_3290,101091164.8
Dim_01_3291,101121878.8
Dim_01_3292,101152592.7
Dim_01_3293,101183306.6
Dim_01_3294,101214020.6
Dim_01_3295,101244734.5
Dim_01_3296,101275448.5
Dim_01_3297,101306162.4
Dim_01_3298,101336876.3
Dim_01_3299,101367590.3
Dim_01_3300,101398304.2
Dim_01_3301,101429018.2
Dim_01_3302,101459732.1
Dim_01_3303,101490446
Dim_01_3304,101521160
Dim_01_3305,101551873.9
Dim_01_3306,101582587.9
Dim_01_3307,101613301.8
Dim_01_3308,101644015.7
Dim_01_3309,101674729.7
Dim_01_3310,101705443.6
Dim_01_3311,101736157.6
Dim_01_3312,101766871.5
Dim_01_3313,101797585.4
Dim_01_3314,101828299.4
Dim_01_3315,101859013.3
Dim_01_3316,101889727.3
Dim_01_3317,101920441.2
Dim_01_3318,101951155.1
Dim_01_3319,101981869.1
Dim_01_3320,102012583
Dim_01_3321,102043297
Dim_01_3322,102074010.9
Dim_01_3323,102104724.9
Dim_01_3324,102135438.8
Dim_01_3325,102166152.7
Dim_01_3326,102196866.7
Dim_01_3327,102227580.6
Dim_01_3328,102258294.6
Dim_01_3329,102289008.5
Dim_01_3330,102319722.4
Dim_01_3331,102350436.4
Dim_01_3332,102381150.3
Dim_01_3333,102411864.3
Dim_01_3334,102442578.2
Dim_01_3335,102473292.1
Dim_01_3336,102504006.1
Dim_01_3337,102534720
Dim_01_3338,102565434
Dim_01_3339,102596147.9
Dim_01_3340,102626861.8
Dim_01_3341,102657575.8
Dim_01_3342,102688289.7
Dim_01_3343,102719003.7
Dim_01_3344,102749717.6
Dim_01_3345,102780431.5
Dim_01_3346,102811145.5
Dim_01_3347,102841859.4
Dim_01_3348,102872573.4
Dim_01_3349,102903287.3
Dim_01_3350,102934001.2
Dim_01_3351,102964715.2
Dim_01_3352,102995429.1
Dim_01_3353,103026143.1
Dim_01_3354,103056857
Dim_01_3355,103087570.9
Dim_01_3356,103118284.9
Dim_01_3357,103148998.8
Dim_01_3358,103179712.8
Dim_01_3359,103210426.7
Dim_01_3360,103241140.6
Dim_01_3361,103271854.6
Dim_01_3362,103302568.5
Dim_01_3363,103333282.5
Dim_01_3364,103363996.4
Dim_01_3365,103394710.4
Dim_01_3366,103425424.3
Dim_01_3367,103456138.2
Dim_01_3368,103486852.2
Dim_01_3369,103517566.1
Dim_01_3370,103548280.1
Dim_01_3371,103578994
Dim_01_3372,103609707.9
Dim_01_3373,103640421.9
Dim_01_3374,103671135.8
Dim_01_3375,103701849.8
Dim_01_3376,103732563.7
Dim_01_3377,103763277.6
Dim_01_3378,103793991.6
Dim_01_3379,103824705.5
Dim_01_3380,103855419.5
Dim_01_3381,103886133.4
Dim_01_3382,103916847.3
Dim_01_3383,103947561.3
Dim_01_3384,103978275.2
Dim_01_3385,104008989.2
Dim_01_3386,104039703.1
Dim_01_3387,104070417
Dim_01_3388,104101131
Dim_01_3389,104131844.9
Dim_01_3390,104162558.9
Dim_01_3391,104193272.8
Dim_01_3392,104223986.7
Dim_01_3393,104254700.7
Dim_01_3394,104285414.6
Dim_01_3395,104316128.6
Dim_01_3396,104346842.5
Dim_01_3397,104377556.4
Dim_01_3398,104408270.4
Dim_01_3399,104438984.3
Dim_01_3400,104469698.3
Dim_01_3401,104500412.2
Dim_01_3402,104531126.1
Dim_01_3403,104561840.1
Dim_01_3404,104592554
Dim_01_3405,104623268
Dim_01_3406,104653981.9
Dim_01_3407,104684695.9
Dim_01_3408,104715409.8
Dim_01_3409,104746123.7
Dim_01_3410,104776837.7
Dim_01_3411,104807551.6
Dim_01_3412,104838265.6
Dim_01_3413,104868979.5
Dim_01_3414,104899693.4
Dim_01_3415,104930407.4
Dim_01_3416,104961121.3
Dim_01_3417,104991835.3
Dim_01_3418,105022549.2
Dim_01_3419,105053263.1
Dim_01_3420,105083977.1
Dim_01_3421,105114691
Dim_01_3422,105145405
Dim_01_3423,105176118.9
Dim_01_3424,105206832.8
Dim_01_3425,105237546.8
Dim_01_3426,105268260.7
Dim_01_3427,105298974.7
Dim_01_3428,105329688.6
Dim_01_3429,105360402.5
Dim_01_3430,105391116.5
Dim_01_3431,105421830.4
Dim_01_3432,105452544.4
Dim_01_3433,105483258.3
Dim_01_3434,105513972.2
Dim_01_3435,105544686.2
Dim_01_3436,105575400.1
Dim_01_3437,105606114.1
Dim_01_3438,105636828
Dim_01_3439,105667541.9
Dim_01_3440,105698255.9
Dim_01_3441,105728969.8
Dim_01_3442,105759683.8
Dim_01_3443,105790397.7
Dim_01_3444,105821111.6
Dim_01_3445,105851825.6
Dim_01_3446,105882539.5
Dim_01_3447,105913253.5
Dim_01_3448,105943967.4
Dim_01_3449,105974681.4
Dim_01_3450,106005395.3
Dim_01_3451,106036109.2
Dim_01_3452,106066823.2
Dim_01_3453,106097537.1
Dim_01_3454,106128251.1
Dim_01_3455,106158965
Dim_01_3456,106189678.9
Dim_01_3457,106220392.9
Dim_01_3458,106251106.8
Dim_01_3459,106281820.8
Dim_01_3460,106312534.7
Dim_01_3461,106343248.6
Dim_01_3462,106373962.6
Dim_01_3463,106404676.5
Dim_01_3464,106435390.5
Dim_01_3465,106466104.4
Dim_01_3466,106496818.3
Dim_01_3467,106527532.3
Dim_01_3468,106558246.2
Dim_01_3469,106588960.2
Dim_01_3470,106619674.1
Dim_01_3471,106650388
Dim_01_3472,106681102
Dim_01_3473,106711815.9
Dim_01_3474,106742529.9
Dim_01_3475,106773243.8
Dim_01_3476,106803957.7
Dim_01_3477,106834671.7
Dim_01_3478,106865385.6
Dim_01_3479,106896099.6
Dim_01_3480,106926813.5
Dim_01_3481,106957527.4
Dim_01_3482,106988241.4
Dim_01_3483,107018955.3
Dim_01_3484,107049669.3
Dim_01_3485,107080383.2
Dim_01_3486,107111097.1
Dim_01_3487,107141811.1
Dim_01_3488,107172525
Dim_01_3489,107203239
Dim_01_3490,107233952.9
Dim_01_3491,107264666.9
Dim_01_3492,107295380.8
Dim_01_3493,107326094.7
Dim_01_3494,107356808.7
Dim_01_3495,107387522.6
Dim_01_3496,107418236.6
Dim_01_3497,107448950.5
Dim_01_3498,107479664.4
Dim_01_3499,107510378.4
Dim_01_3500,107541092.3
Dim_01_3501,107571806.3
Dim_01_3502,107602520.2
Dim_01_3503,107633234.1
Dim_01_3504,107663948.1
Dim_01_3505,107694662
Dim_01_3506,107725376
Dim_01_3507,107756089.9
Dim_01_3508,107786803.8
Dim_01_3509,107817517.8
Dim_01_3510,107848231.7
Dim_01_3511,107878945.7
Dim_01_3512,107909659.6
Dim_01_3513,107940373.5
Dim_01_3514,107971087.5
Dim_01_3515,108001801.4
Dim_01_3516,108032515.4
Dim_01_3517,108063229.3
Dim_01_3518,108093943.2
Dim_01_3519,108124657.2
Dim_01_3520,108155371.1
Dim_01_3521,108186085.1
Dim_01_3522,108216799
Dim_01_3523,108247512.9
Dim_01_3524,108278226.9
Dim_01_3525,108308940.8
Dim_01_3526,108339654.8
Dim_01_3527,108370368.7
Dim_01_3528,108401082.6
Dim_01_3529,108431796.6
Dim_01_3530,108462510.5
Dim_01_3531,108493224.5
Dim_01_3532,108523938.4
Dim_01_3533,108554652.4
Dim_01_3534,108585366.3
Dim_01_3535,108616080.2
Dim_01_3536,108646794.2
Dim_01_3537,108677508.1
Dim_01_3538,108708222.1
Dim_01_3539,108738936
Dim_01_3540,108769649.9
Dim_01_3541,108800363.9
Dim_01_3542,108831077.8
Dim_01_3543,108861791.8
Dim_01_3544,108892505.7
Dim_01_3545,108923219.6
Dim_01_3546,108953933.6
Dim_01_3547,108984647.5
Dim_01_3548,109015361.5
Dim_01_3549,109046075.4
Dim_01_3550,109076789.3
Dim_01_3551,109107503.3
Dim_01_3552,109138217.2
Dim_01_3553,109168931.2
Dim_01_3554,109199645.1
Dim_01_3555,109230359
Dim_01_3556,109261073
Dim_01_3557,109291786.9
Dim_01_3558,109322500.9
Dim_01_3559,109353214.8
Dim_01_3560,109383928.7
Dim_01_3561,109414642.7
Dim_01_3562,109445356.6
Dim_01_3563,109476070.6
Dim_01_3564,109506784.5
Dim_01_3565,109537498.4
Dim_01_3566,109568212.4
Dim_01_3567,109598926.3
Dim_01_3568,109629640.3
Dim_01_3569,109660354.2
Dim_01_3570,109691068.1
Dim_01_3571,109721782.1
Dim_01_3572,109752496
Dim_01_3573,109783210
Dim_01_3574,109813923.9
Dim_01_3575,109844637.9
Dim_01_3576,109875351.8
Dim_01_3577,109906065.7
Dim_01_3578,109936779.7
Dim_01_3579,109967493.6
Dim_01_3580,109998207.6
Dim_01_3581,110028921.5
Dim_01_3582,110059635.4
Dim_01_3583,110090349.4
Dim_01_3584,110121063.3
Dim_01_3585,110151777.3
Dim_01_3586,110182491.2
Dim_01_3587,110213205.1
Dim_01_3588,110243919.1
Dim_01_3589,110274633
Dim_01_3590,110305347
Dim_01_3591,110336060.9
Dim_01_3592,110366774.8
Dim_01_3593,110397488.8
Dim_01_3594,110428202.7
Dim_01_3595,110458916.7
Dim_01_3596,110489630.6
Dim_01_3597,110520344.5
Dim_01_3598,110551058.5
Dim_01_3599,110581772.4
Dim_01_3600,110612486.4
Dim_01_3601,110643200.3
Dim_01_3602,110673914.2
Dim_01_3603,110704628.2
Dim_01_3604,110735342.1
Dim_01_3605,110766056.1
Dim_01_3606,110796770
Dim_01_3607,110827483.9
Dim_01_3608,110858197.9
Dim_01_3609,110888911.8
Dim_01_3610,110919625.8
Dim_01_3611,110950339.7
Dim_01_3612,110981053.6
Dim_01_3613,111011767.6
Dim_01_3614,111042481.5
Dim_01_3615,111073195.5
Dim_01_3616,111103909.4
Dim_01_3617,111134623.4
Dim_01_3618,111165337.3
Dim_01_3619,111196051.2
Dim_01_3620,111226765.2
Dim_01_3621,111257479.1
Dim_01_3622,111288193.1
Dim_01_3623,111318907
Dim_01_3624,111349620.9
Dim_01_3625,111380334.9
Dim_01_3626,111411048.8
Dim_01_3627,111441762.8
Dim_01_3628,111472476.7
Dim_01_3629,111503190.6
Dim_01_3630,111533904.6
Dim_01_3631,111564618.5
Dim_01_3632,111595332.5
Dim_01_3633,111626046.4
Dim_01_3634,111656760.3
Dim_01_3635,111687474.3
Dim_01_3636,111718188.2
Dim_01_3637,111748902.2
Dim_01_3638,111779616.1
Dim_01_3639,111810330
Dim_01_3640,111841044
Dim_01_3641,111871757.9
Dim_01_3642,111902471.9
Dim_01_3643,111933185.8
Dim_01_3644,111963899.7
Dim_01_3645,111994613.7
Dim_01_3646,112025327.6
Dim_01_3647,112056041.6
Dim_01_3648,112086755.5
Dim_01_3649,112117469.4
Dim_01_3650,112148183.4
Dim_01_3651,112178897.3
Dim_01_3652,112209611.3
Dim_01_3653,112240325.2
Dim_01_3654,112271039.1
Dim_01_3655,112301753.1
Dim_01_3656,112332467
Dim_01_3657,112363181
Dim_01_3658,112393894.9
Dim_01_3659,112424608.9
Dim_01_3660,112455322.8
Dim_01_3661,112486036.7
Dim_01_3662,112516750.7
Dim_01_3663,112547464.6
Dim_01_3664,112578178.6
Dim_01_3665,112608892.5
Dim_01_3666,112639606.4
Dim_01_3667,112670320.4
Dim_01_3668,112701034.3
Dim_01_3669,112731748.3
Dim_01_3670,112762462.2
Dim_01_3671,112793176.1
Dim_01_3672,112823890.1
Dim_01_3673,112854604
Dim_01_3674,112885318
Dim_01_3675,112916031.9
Dim_01_3676,112946745.8
Dim_01_3677,112977459.8
Dim_01_3678,113008173.7
Dim_01_3679,113038887.7
Dim_01_3680,113069601.6
Dim_01_3681,113100315.5
Dim_01_3682,113131029.5
Dim_01_3683,113161743.4
Dim_01_3684,113192457.4
Dim_01_3685,113223171.3
Dim_01_3686,113253885.2
Dim_01_3687,113284599.2
Dim_01_3688,113315313.1
Dim_01_3689,113346027.1
Dim_01_3690,113376741
Dim_01_3691,113407454.9
Dim_01_3692,113438168.9
Dim_01_3693,113468882.8
Dim_01_3694,113499596.8
Dim_01_3695,113530310.7
Dim_01_3696,113561024.6
Dim_01_3697,113591738.6
Dim_01_3698,113622452.5
Dim_01_3699,113653166.5
Dim_01_3700,113683880.4
Dim_01_3701,113714594.4
Dim_01_3702,113745308.3
Dim_01_3703,113776022.2
Dim_01_3704,113806736.2
Dim_01_3705,113837450.1
Dim_01_3706,113868164.1
Dim_01_3707,113898878
Dim_01_3708,113929591.9
Dim_01_3709,113960305.9
Dim_01_3710,113991019.8
Dim_01_3711,114021733.8
Dim_01_3712,114052447.7
Dim_01_3713,114083161.6
Dim_01_3714,114113875.6
Dim_01_3715,114144589.5
Dim_01_3716,114175303.5
Dim_01_3717,114206017.4
Dim_01_3718,114236731.3
Dim_01_3719,114267445.3
Dim_01_3720,114298159.2
Dim_01_3721,114328873.2
Dim_01_3722,114359587.1
Dim_01_3723,114390301
Dim_01_3724,114421015
Dim_01_3725,114451728.9
Dim_01_3726,114482442.9
Dim_01_3727,114513156.8
Dim_01_3728,114543870.7
Dim_01_3729,114574584.7
Dim_01_3730,114605298.6
Dim_01_3731,114636012.6
Dim_01_3732,114666726.5
Dim_01_3733,114697440.4
Dim_01_3734,114728154.4
Dim_01_3735,114758868.3
Dim_01_3736,114789582.3
Dim_01_3737,114820296.2
Dim_01_3738,114851010.1
Dim_01_3739,114881724.1
Dim_01_3740,114912438
Dim_01_3741,114943152
Dim_01_3742,114973865.9
Dim_01_3743,115004579.9
Dim_01_3744,115035293.8
Dim_01_3745,115066007.7
Dim_01_3746,115096721.7
Dim_01_3747,115127435.6
Dim_01_3748,115158149.6
Dim_01_3749,115188863.5
Dim_01_3750,115219577.4
Dim_01_3751,115250291.4
Dim_01_3752,115281005.3
Dim_01_3753,115311719.3
Dim_01_3754,115342433.2
Dim_01_3755,115373147.1
Dim_01_3756,115403861.1
Dim_01_3757,115434575
Dim_01_3758,115465289
Dim_01_3759,115496002.9
Dim_01_3760,115526716.8
Dim_01_3761,115557430.8
Dim_01_3762,115588144.7
Dim_01_3763,115618858.7
Dim_01_3764,115649572.6
Dim_01_3765,115680286.5
Dim_01_3766,115711000.5
Dim_01_3767,115741714.4
Dim_01_3768,115772428.4
Dim_01_3769,115803142.3
Dim_01_3770,115833856.2
Dim_01_3771,115864570.2
Dim_01_3772,115895284.1
Dim_01_3773,115925998.1
Dim_01_3774,115956712
Dim_01_3775,115987425.9
Dim_01_3776,116018139.9
Dim_01_3777,116048853.8
Dim_01_3778,116079567.8
Dim_01_3779,116110281.7
Dim_01_3780,116140995.6
Dim_01_3781,116171709.6
Dim_01_3782,116202423.5
Dim_01_3783,116233137.5
Dim_01_3784,116263851.4
Dim_01_3785,116294565.4
Dim_01_3786,116325279.3
Dim_01_3787,116355993.2
Dim_01_3788,116386707.2
Dim_01_3789,116417421.1
Dim_01_3790,116448135.1
Dim_01_3791,116478849
Dim_01_3792,116509562.9
Dim_01_3793,116540276.9
Dim_01_3794,116570990.8
Dim_01_3795,116601704.8
Dim_01_3796,116632418.7
Dim_01_3797,116663132.6
Dim_01_3798,116693846.6
Dim_01_3799,116724560.5
Dim_01_3800,116755274.5
Dim_01_3801,116785988.4
Dim_01_3802,116816702.3
Dim_01_3803,116847416.3
Dim_01_3804,116878130.2
Dim_01_3805,116908844.2
Dim_01_3806,116939558.1
Dim_01_3807,116970272
